"","GeoName","Region","year","Totalemploymentnumberofjobs","Wageandsalaryemployment","Proprietorsemployment","Farmproprietorsemployment","Nonfarmproprietorsemployment2","Farmemployment","Nonfarmemployment","Privatenonfarmemployment","Forestryfishingandrelatedactivities","Miningquarryingandoilandgasextraction","Utilities","Construction","Manufacturing","Wholesaletrade","Retailtrade","Transportationandwarehousing","Information","Financeandinsurance","Realestateandrentalandleasing","Professionalscientificandtechnicalservices","Managementofcompaniesandenterprises","Administrativeandsupportandwastemanagementandremediationservices","Educationalservices","Healthcareandsocialassistance","Artsentertainmentandrecreation","Accommodationandfoodservices","Otherservicesexceptgovernmentandgovernmententerprises","Governmentandgovernmententerprises","Federalcivilian","Military","Stateandlocal","Stategovernment","Localgovernment","Post","year_effective"
"898","South Dakota",4,2018,610179,458954,151225,25723,125502,31341,578838,492504,"5963","2121","2078","34931","46933",22382,67119,"17330","6935",41026,26554,23392,6004,19312,10619,71637,12810,"44705","30653",86334,11294,8209,66831,18729,48102,NA,NA
"899","South Dakota",4,2019,610325,462671,147654,25272,122382,31561,578764,491858,"5908","1982","2057","35372","47326",22604,65377,"18206","6773",39407,25791,23834,6020,19706,10493,72584,12716,"44998","30704",86906,11314,8284,67308,18438,48870,NA,NA
"900","South Dakota",4,2020,606246,450630,155616,25379,130237,33011,573235,487929,"6031","2123","2049","37041","45540",22475,64327,"18286","6449",41324,28778,24275,5912,19128,9768,73044,11740,"39522","30117",85306,11592,8294,65420,18434,46986,NA,NA
"901","South Dakota",4,2021,625510,462871,162639,25195,137444,31892,593618,507412,"6049","2226","2074","37378","45992",23187,66077,"19849","6755",42978,31431,26243,5990,20084,10141,74127,12796,"43115","30920",86206,11480,8247,66479,17949,48530,NA,NA
"902","South Dakota",4,2022,647960,475287,172673,25196,147477,32848,615112,528313,"6359","2399","2115","38952","47401",24011,67453,"21021","7286",45206,34837,27882,6417,20917,10689,74940,13083,"45325","32020",86799,11228,8123,67448,17907,49541,NA,NA
"903","Tennessee",5,2001,3421028,2781665,639363,92450,546913,103400,3317628,2893993,"10593","6441","3849","208308","463947",138227,392283,"167704","62235",137423,96952,153802,25694,222239,49686,281202,55235,"225258","192915",423635,50159,24414,349062,95065,253997,0,2024
"904","Tennessee",5,2002,3408736,2762431,646305,84446,561859,94418,3314318,2881783,"11033","5719","3829","199272","439703",135999,388236,"162787","58886",136703,97386,155167,24075,230812,51927,292628,57554,"228135","201932",432535,52550,24427,355558,96882,258676,0,2024
"905","Tennessee",5,2003,3433444,2764845,668599,81777,586822,94409,3339035,2904904,"10024","5851","3955","208081","423598",136556,390497,"163342","58943",138228,102053,159172,22737,218669,56433,305834,59146,"236550","205235",434131,52022,24367,357742,96048,261694,0,2024
"906","Tennessee",5,2004,3507915,2812872,695043,78300,616743,90703,3417212,2978601,"10225","5387","3809","214563","422773",138911,396503,"167236","58055",140341,109810,165349,23527,236373,58406,314393,60738,"242677","209525",438611,50830,23272,364509,97899,266610,0,2024
"907","Tennessee",5,2005,3572054,2843586,728468,76713,651755,86575,3485479,3047913,"10502","5544","3878","227310","421655",141442,405348,"172088","59578",142218,118649,168659,21174,240891,59930,325605,63126,"250158","210158",437566,50061,22462,365043,98256,266787,0,2024
"908","Tennessee",5,2006,3643561,2888426,755135,73625,681510,83560,3560001,3117613,"10544","5828","3957","240843","412613",143945,408822,"175719","59851",144902,127003,173764,22277,249296,55500,343973,65472,"258658","214646",442388,49610,22886,369892,101327,268565,0,2024
"909","Tennessee",5,2007,3702458,2903668,798790,71880,726910,81650,3620808,3173871,"10634","6985","4078","247213","395144",143866,411849,"178022","59868",152628,134701,181863,24877,255574,58081,356523,68377,"265160","218428",446937,49517,23466,373954,100766,273188,0,2024
"910","Tennessee",5,2008,3677116,2880826,796290,69900,726390,79317,3597799,3143364,"10812","7697","4122","234945","372962",142800,403012,"171030","60139",159636,133853,184733,27197,251413,61760,365156,70860,"262470","218767",454435,50196,23949,380290,101587,278703,0,2024
"911","Tennessee",5,2009,3523871,2716254,807617,68163,739454,76583,3447288,2994758,"10443","6951","3986","204970","323486",131850,384056,"160881","56758",165510,128012,179884,27499,233029,64709,370787,70428,"253330","218189",452530,50954,23766,377810,98585,279225,0,2024
"912","Tennessee",5,2010,3515815,2709739,806076,66598,739478,75028,3440787,2983127,"10196","8243","3788","193234","311762",127797,380719,"158559","55325",162854,128892,180006,28168,244720,67043,379353,71197,"252902","218369",457660,53580,23582,380498,99296,281202,0,2024
"913","Tennessee",5,2011,3589026,2754075,834951,64970,769981,74293,3514733,3060115,"10413","7650","3667","195550","317051",129375,386999,"163512","54380",168921,129356,182606,31098,260069,67632,388806,73191,"259272","230567",454618,51766,23329,379523,97596,281927,0,2024
"914","Tennessee",5,2012,3635172,2806409,828763,62235,766528,72137,3563035,3113133,"10882","9623","3728","195951","326822",131862,388642,"170097","53711",167831,126390,184178,33738,269968,69269,396897,74962,"267555","231027",449902,51355,22527,376020,96018,280002,0,2024
"915","Tennessee",5,2013,3689682,2846398,843284,63623,779661,72761,3616921,3168839,"11033","9367","3737","194144","333126",133761,392983,"173385","54811",168147,129064,189019,37480,280768,72332,400349,76367,"276272","232694",448082,50693,22273,375116,95450,279666,0,2024
"916","Tennessee",5,2014,3772755,2903879,868876,63923,804953,73850,3698905,3253296,"11439","9332","3786","197820","339342",140281,400672,"177470","55314",167007,136232,197567,40514,293447,75011,403544,80715,"287058","236745",445609,49634,21998,373977,95359,278618,0,2024
"917","Tennessee",5,2015,3859498,2975215,884283,64597,819686,75738,3783760,3341123,"11075","9753","3931","201897","347281",139109,406537,"192132","54758",170087,142155,208688,44798,295702,76630,414840,82529,"296993","242228",442637,49593,21960,371084,94068,277016,0,2024
"918","Tennessee",5,2016,3951859,3040549,911310,64702,846608,73879,3877980,3432409,"11027","9608","4333","211615","359629",131340,413517,"203063","57103",177869,149495,213662,49567,303767,78877,420871,85676,"309182","242208",445571,49729,22287,373555,93408,280147,0,2024
"919","Tennessee",5,2017,4033011,3083963,949048,64371,884677,75378,3957633,3509822,"11054","8786","4098","218572","364095",132634,419510,"210034","58690",179609,157818,223670,49107,308550,81463,426648,91500,"319792","244192",447811,49566,21486,376759,95893,280866,0,2024
"920","Tennessee",5,2018,4120203,3133993,986210,65112,921098,75921,4044282,3592492,"11536","7429","4074","226666","369359",131317,420248,"221078","58040",189405,165089,231804,53369,310381,84093,430478,96239,"327528","254359",451790,49592,20841,381357,96402,284955,0,2024
"921","Tennessee",5,2019,4169016,3195762,973254,64220,909034,74746,4094270,3638076,"11253","6942","4171","230885","372720",132390,413042,"238603","57382",188846,162028,235977,53848,316447,90295,435857,97349,"335024","255017",456194,50585,21200,384409,96246,288163,0,2024
"922","Tennessee",5,2020,4121045,3074162,1046883,63597,983286,74183,4046862,3596139,"11424","7039","4311","244548","353524",129981,411311,"252397","56310",204660,178177,240341,53370,304354,83472,432511,89072,"292496","246841",450723,52372,21119,377232,94292,282940,0,2024
"923","Tennessee",5,2021,4301472,3170189,1131283,63648,1067635,74435,4227037,3780441,"11280","7452","4482","250815","367209",134457,423230,"277270","62911",218238,198499,259074,55678,320276,85292,438929,94758,"310736","259855",446596,52216,20947,373433,91215,282218,0,2024
"924","Tennessee",5,2022,4506394,3305841,1200553,63657,1136896,75180,4431214,3980132,"11695","7963","4797","266322","383023",143728,434129,"294538","69867",235111,218009,274264,58775,334232,90259,449740,100101,"334891","268688",451082,52866,20226,377990,91194,286796,0,2024
"925","Texas",6,2001,12284685,9929736,2354949,236602,2118347,295942,11988743,10254176,"51713","232930","52526","856717","1067636",512853,1369900,"458003","303103",579853,413043,728934,47931,749824,151830,996935,175553,"799431","705461",1734567,173500,167574,1393493,324143,1069350,NA,NA
"926","Texas",6,2002,12291965,9863975,2427990,224444,2203546,274531,12017434,10235965,"57031","216787","52994","843716","991898",500773,1375490,"446821","277586",591002,418656,721167,57882,750293,163054,1039685,184502,"810628","736000",1781469,179346,172456,1429667,332105,1097562,NA,NA
"927","Texas",6,2003,12374943,9812334,2562609,216489,2346120,263394,12111549,10308501,"52136","236234","50349","853298","943792",498816,1359551,"441230","268034",605745,438385,730981,52931,763314,165946,1085478,185861,"831130","745290",1803048,180651,171444,1450953,332989,1117964,NA,NA
"928","Texas",6,2004,12588075,9919146,2668929,211178,2457751,253780,12334295,10527769,"53894","229706","49406","859764","934360",509773,1367063,"460334","260626",620612,466081,765062,61454,803039,168431,1113549,192865,"853267","758483",1806526,179568,169416,1457542,328453,1129089,NA,NA
"929","Texas",6,2005,13003916,10156926,2846990,211399,2635591,257839,12746077,10919388,"55549","251571","48934","912696","946782",525980,1403625,"483518","262466",645584,506050,795742,70642,837581,176206,1147346,198737,"878895","771484",1826689,181040,161167,1484482,337412,1147070,NA,NA
"930","Texas",6,2006,13493483,10507929,2985554,206773,2778781,246076,13247407,11386483,"53651","283844","48754","968306","977564",550944,1428120,"505754","262587",669320,535673,834756,77710,904824,184832,1191291,206476,"915694","786383",1860924,185647,171676,1503601,339694,1163907,NA,NA
"931","Texas",6,2007,14008293,10833340,3174953,220609,2954344,263582,13744711,11860681,"55110","309145","51523","1020911","988763",569499,1453521,"530134","262698",721573,564475,890819,87188,941236,190147,1242308,216854,"950622","814155",1884030,186743,177541,1519746,337555,1182191,NA,NA
"932","Texas",6,2008,14365985,11066610,3299375,221006,3078369,263611,14102374,12165529,"56560","386447","54967","1040283","975718",578362,1448297,"527399","258067",780149,578389,930004,109360,944304,197490,1280318,225263,"978039","816113",1936845,191551,185533,1559761,345243,1214518,NA,NA
"933","Texas",6,2009,14202860,10772161,3430699,221346,3209353,269751,13933109,11942990,"56236","355210","53605","960641","897234",549497,1423891,"506824","243948",840399,568587,903898,110078,907945,208988,1332888,229283,"977357","816481",1990119,198155,189348,1602616,360303,1242313,NA,NA
"934","Texas",6,2010,14262584,10780494,3482090,223089,3259001,266416,13996168,11976301,"58403","396692","54180","909408","865198",546916,1409591,"505170","235344",831662,583705,915640,111844,930038,218264,1381703,232749,"981352","808442",2019867,210381,183600,1625886,367332,1258554,NA,NA
"935","Texas",6,2011,14681517,11026135,3655382,224186,3431196,266163,14415354,12424021,"58667","396387","53425","915910","901208",570802,1450532,"529939","237378",900328,606356,936028,116086,981089,220333,1426370,238937,"1026751","857495",1991333,202101,183804,1605428,364570,1240858,NA,NA
"936","Texas",6,2012,15095946,11358594,3737352,222832,3514520,266551,14829395,12859216,"58991","502287","53227","947862","929678",593805,1472163,"555087","238984",910012,608111,972793,124590,1015544,225377,1463818,242818,"1064238","879831",1970179,199941,184200,1586038,365031,1221007,NA,NA
"937","Texas",6,2013,15532152,11664188,3867964,226853,3641111,274297,15257855,13282584,"58993","542289","53597","986349","947970",617251,1512371,"571352","245120",939558,634151,1010258,129156,1040894,236183,1493590,249151,"1114617","899734",1975271,197815,177742,1599714,363073,1236641,NA,NA
"938","Texas",6,2014,16001898,12018819,3983079,226564,3756515,273674,15728224,13743318,"62179","552459","53955","1036537","959838",658104,1556982,"599687","249789",925487,671695,1049795,152493,1080363,246961,1523767,262398,"1164763","936066",1984906,193892,171693,1619321,361853,1257468,NA,NA
"939","Texas",6,2015,16414554,12305315,4109239,225073,3884166,274103,16140451,14130021,"59531","533359","56240","1068594","953138",676937,1607268,"660715","245086",956865,697892,1094180,162463,1075871,255283,1581860,261359,"1214543","968837",2010430,195008,171440,1643982,364172,1279810,NA,NA
"940","Texas",6,2016,16683280,12449776,4233504,226318,4007186,277016,16406264,14364337,"61490","490958","59951","1121733","924573",635531,1625023,"690310","249943",993845,713992,1104926,190612,1103047,264841,1626569,274696,"1262233","970064",2041927,198429,167856,1675642,371659,1303983,NA,NA
"941","Texas",6,2017,17104407,12664282,4440125,225017,4215108,272681,16831726,14767106,"63904","453270","55870","1151587","933458",643070,1652356,"756611","255085",1017948,765897,1161878,182922,1144028,281440,1669010,292024,"1305191","981557",2064620,200659,173767,1690194,373780,1316414,NA,NA
"942","Texas",6,2018,17608884,12975175,4633709,225636,4408073,275544,17333340,15261604,"65810","416238","57044","1207229","963691",654418,1659132,"820662","257776",1075114,797351,1219085,213356,1177538,288287,1704715,306201,"1341341","1036616",2071736,201949,173689,1696098,373121,1322977,NA,NA
"943","Texas",6,2019,17901639,13279307,4622332,222877,4399455,265184,17636455,15539417,"64986","396066","58680","1246118","985393",664975,1644872,"888269","259192",1059858,776161,1262605,212334,1212066,310657,1746315,311001,"1381627","1058242",2097038,204776,177947,1714315,379516,1334799,NA,NA
"944","Texas",6,2020,17700743,12729870,4970873,222196,4748677,272241,17428502,15343189,"65490","338310","57714","1266854","951394",649181,1634613,"937033","252865",1183275,840146,1275313,213145,1175021,285610,1716165,272712,"1211931","1016417",2085313,215168,175061,1695084,382360,1312724,NA,NA
"945","Texas",6,2021,18559325,13179837,5379488,222274,5157214,269423,18289902,16200574,"65534","340076","58511","1262284","955704",662142,1703010,"1034579","276491",1295525,940564,1374514,226466,1265427,302979,1765815,295315,"1311598","1064040",2089328,212825,175469,1701034,382032,1319002,NA,NA
"946","Texas",6,2022,19631436,13887510,5743926,221394,5522532,273763,19357673,17244895,"67486","369093","62244","1329912","1005501",709293,1755470,"1135209","300398",1422491,1041348,1489923,253642,1330700,324841,1821014,310360,"1411591","1104379",2112778,211873,172647,1728258,383380,1344878,NA,NA
"947","United States",NA,2001,165522200,137334000,28188200,2190000,25998200,3063000,162459200,139308200,"801500","808400","615800","9816700","16921600",6233400,18257800,"5480000","4047800",7800600,5548400,10271800,1789300,9603500,3011300,15253400,3165100,"10806200","9075600",23151000,2729000,2071000,18351000,5031000,13320000,NA,NA
"948","United States",NA,2002,165095100,136301000,28794100,2032000,26762100,2904000,162191100,138616100,"842700","748000","599600","9668800","15745700",6100800,18187100,"5355300","3715200",7866300,5674000,10163200,1810000,9614300,3176600,15731000,3265200,"10921200","9431100",23575000,2816000,2097000,18662000,5085000,13577000,NA,NA
"949","United States",NA,2003,165921500,135967000,29954500,1953000,28001500,2838000,163083500,139408500,"785300","800200","583200","9900300","14975000",6063500,18219100,"5308500","3589400",7944500,6006500,10266300,1773500,9751400,3286800,16196100,3288800,"11147700","9522400",23675000,2821000,2110000,18744000,5094000,13650000,NA,NA
"950","United States",NA,2004,168839700,137404000,31435700,1894000,29541700,2719000,166120700,142403700,"811500","779400","575400","10337600","14790900",6183500,18359500,"5415800","3553100",8023000,6507300,10680900,1802400,10174000,3391300,16510600,3386700,"11423800","9697000",23717000,2795000,2082000,18840000,5113000,13727000,NA,NA
"951","United States",NA,2005,172338400,139341000,32997400,1875000,31122400,2656000,169682400,145860400,"829400","833600","569900","10965800","14724200",6334500,18665800,"5602300","3562700",8199300,7109100,10922100,1860200,10403500,3525800,16836300,3457300,"11675100","9783500",23822000,2788000,2026000,19008000,5149000,13859000,NA,NA
"952","United States",NA,2006,175868600,141660000,34208600,1827000,32381600,2579000,173289600,149302600,"825500","930200","570700","11413900","14675200",6481800,18802800,"5743900","3545500",8361800,7453500,11316800,1915700,10791500,3659500,17360900,3545400,"11980200","9927800",23987000,2783000,2040000,19164000,5173000,13991000,NA,NA
"953","United States",NA,2007,179543700,143170000,36373700,1914000,34459700,2665000,176878700,152648700,"846600","1012300","580600","11400000","14460800",6573600,18968300,"5927900","3555900",8789600,7752500,11920100,1960600,11060500,3731800,18004300,3704100,"12237000","10162200",24230000,2781000,2042000,19407000,5238000,14169000,NA,NA
"954","United States",NA,2008,179213900,142584000,36629900,1897000,34732900,2629000,176584900,151995900,"861200","1213200","597300","10769800","13971300",6516600,18539900,"5819600","3510400",9107200,7682200,12117900,2075200,10756900,3848300,18433900,3791800,"12293100","10090100",24589000,2817000,2079000,19693000,5317000,14376000,NA,NA
"955","United States",NA,2009,173636700,136242000,37394700,1884000,35510700,2624000,171012700,146330700,"832400","1126600","589800","9424900","12478200",6130300,17796700,"5533200","3310300",9464800,7504200,11720800,2024300,10090000,3976200,18731700,3744100,"11938500","9913700",24682000,2884000,2092000,19706000,5346000,14360000,NA,NA
"956","United States",NA,2010,172901700,135393000,37508700,1882000,35626700,2636000,170265700,145593700,"852400","1269000","582200","8770700","12092900",6020000,17571600,"5466200","3222600",9200400,7691000,11753800,2018400,10397200,4095900,19081900,3786400,"11975300","9745800",24672000,3035000,2100000,19537000,5338000,14199000,NA,NA
"957","United States",NA,2011,176091700,136918000,39173700,1876000,37297700,2639000,173452700,149162700,"856600","1244000","575500","8744800","12376700",6154300,17927300,"5670800","3229000",9747500,7928300,11961100,2080600,10745600,4128600,19405200,3870300,"12328400","10188100",24290000,2917000,2081000,19292000,5312000,13980000,NA,NA
"958","United States",NA,2012,178979700,139619000,39360700,1844000,37516700,2623000,176356700,152252700,"885400","1551200","577600","8933800","12596200",6240500,18073800,"5866400","3224700",9700300,7856200,12212200,2179200,11033400,4206200,20097500,3978900,"12664500","10374700",24104000,2875000,2056000,19173000,5299000,13874000,NA,NA
"959","United States",NA,2013,182328100,141932000,40396100,1859000,38537100,2648000,179680100,155625100,"909100","1607000","578300","9237800","12761200",6343100,18369100,"6012800","3264600",9815300,8056800,12544300,2265000,11366900,4339100,20499200,4043800,"13099200","10512500",24055000,2826000,2032000,19197000,5306000,13891000,NA,NA
"960","United States",NA,2014,186239800,144722000,41517800,1846000,39671800,2649000,183590800,159535800,"941000","1597500","580600","9564300","12907600",6719600,18713100,"6282400","3327000",9621000,8405800,12864700,2361300,11719200,4498100,20798400,4223300,"13548900","10862000",24055000,2792000,1975000,19288000,5330000,13958000,NA,NA
"961","United States",NA,2015,190325800,147641000,42684800,1834000,40850800,2651000,187674800,163525800,"917900","1553300","597400","9844900","13078600",6818100,19092300,"6932700","3316400",9845600,8667300,13333200,2425500,11770600,4608900,21351100,4220100,"13977700","11174200",24149000,2810000,1957000,19382000,5349000,14033000,NA,NA
"962","United States",NA,2016,193425900,149960000,43465900,1824000,41641900,2644000,190781900,166418900,"935200","1452200","622000","10322100","13131900",6461400,19194500,"7414200","3384900",10188400,8867200,13496900,2603800,12034600,4639800,21816100,4363100,"14399000","11091600",24363000,2847000,1978000,19538000,5351000,14187000,NA,NA
"963","United States",NA,2017,196394100,151949000,44445100,1803000,42642100,2622000,193772100,169279100,"938300","1320900","590800","10558000","13233200",6491900,19344100,"7996700","3404500",10250300,9203700,13849200,2568700,12213600,4727400,22215300,4518600,"14788400","11065500",24493000,2857000,1985000,19651000,5380000,14271000,NA,NA
"964","United States",NA,2018,200292200,154362000,45930200,1803000,44127200,2617000,197675200,173136200,"961100","1179500","590700","10987800","13449200",6471400,19240900,"8582900","3419700",10657800,9487100,14298100,2721900,12458800,4764700,22643000,4673400,"15021900","11526300",24539000,2849000,1898000,19792000,5403000,14389000,NA,NA
"965","United States",NA,2019,201635200,156540000,45095200,1772000,43323200,2586000,199049200,174317200,"949700","1104400","591300","11174300","13531000",6468500,18908000,"9221200","3399700",10462600,9148500,14456700,2751300,12617600,4924000,23117400,4656900,"15255800","11578300",24732000,2878000,1905000,19949000,5463000,14486000,NA,NA
"966","United States",NA,2020,195286600,147227000,48059600,1768000,46291600,2577000,192709600,168578600,"937100","979200","591400","11278000","12863000",6234000,18407700,"9716600","3292800",11347000,9827300,14389100,2709600,11863500,4531500,22524100,3853000,"12382900","10850800",24131000,2982000,1913000,19236000,5369000,13867000,NA,NA
"967","United States",NA,2021,202752100,151768000,50984100,1762000,49222100,2573000,200179100,176172100,"942200","982800","591400","11395100","13050100",6401400,19086700,"10617500","3552900",12030500,10731200,15149300,2753000,12497000,4598700,22990400,4151700,"13459100","11191100",24007000,2938000,1929000,19140000,5281000,13859000,NA,NA
"968","United States",NA,2022,212442000,158015000,54427000,1754000,52673000,2567000,209875000,185677000,"966800","1050200","605600","11867800","13523700",6757300,19510300,"11473500","3861900",12982300,11832200,15978400,2953800,13058300,4885700,23545500,4457300,"14750300","11616100",24198000,2920000,1869000,19409000,5279000,14130000,NA,NA
"969","Utah",7,2001,1391757,1130770,260987,15667,245320,20556,1371201,1164138,"2575","8872","4329","95085","127024",45987,159561,"48226","36949",81001,55484,79536,22309,78496,31041,100214,27728,"87244","72477",207063,32982,16761,157320,61942,95378,0,2011
"970","Utah",7,2002,1395308,1125873,269435,15357,254078,19413,1375895,1163169,"2939","8307","4128","90992","118809",45047,161148,"46953","33757",82368,57373,79776,22694,76928,33436,103533,28941,"89356","76684",212726,35766,17334,159626,61474,98152,0,2011
"971","Utah",7,2003,1405773,1126674,279099,14449,264650,19455,1386318,1171848,"2722","8472","4077","92105","119225",44852,162242,"45810","33689",83454,61044,82235,19096,77332,33260,107833,27828,"89690","76882",214470,35730,17918,160822,61317,99505,0,2011
"972","Utah",7,2004,1453389,1158056,295333,14000,281333,18786,1434603,1217165,"2882","8764","4197","98705","122382",46565,165443,"47320","34957",83930,67021,85916,19308,83233,35345,111684,28730,"91786","78997",217438,34827,17500,165111,63836,101275,0,2011
"973","Utah",7,2005,1517550,1200061,317489,13709,303780,18645,1498905,1278692,"2903","10195","4191","110875","124724",49567,170275,"50482","37292",86770,76484,90621,20070,87310,38117,115378,30100,"93286","80052",220213,35299,17608,167306,64418,102888,0,2011
"974","Utah",7,2006,1592713,1257996,334717,13221,321496,18284,1574429,1351680,"2947","12123","4292","126214","129162",51357,177019,"52913","37768",90063,84077,97492,20846,93382,40578,120261,31600,"96928","82658",222749,35900,17326,169523,65260,104263,0,2011
"975","Utah",7,2007,1676369,1306859,369510,14372,355138,18864,1657505,1432090,"3217","13952","4352","135753","134761",53356,185250,"55184","35685",102833,93549,105434,21836,98271,42708,126151,33638,"100631","85529",225415,35574,16768,173073,66635,106438,0,2011
"976","Utah",7,2008,1688135,1307395,380740,14528,366212,19241,1668894,1440370,"3302","15937","4443","120459","132697",54063,185606,"55176","35957",111958,93854,109150,24759,93473,44848,131458,33966,"103302","85962",228524,35383,16540,176601,66237,110364,0,2011
"977","Utah",7,2009,1633986,1241949,392037,14873,377164,19421,1614565,1383031,"3290","13928","4327","98700","120723",51202,178210,"52145","34704",119693,91165,106546,23509,85862,46699,134245,34086,"99698","84299",231534,36388,16959,178187,65645,112542,0,2011
"978","Utah",7,2010,1620793,1235032,385761,15262,370499,20007,1600786,1366336,"3314","14664","4276","91001","118124",49833,172249,"50898","34346",111560,93563,107012,22683,89810,48952,137119,34472,"99679","82781",234450,38035,16886,179529,66598,112931,0,2011
"979","Utah",7,2011,1664413,1262604,401809,15709,386100,20186,1644227,1404798,"3473","15439","4179","89917","121304",52449,174719,"53189","34866",118830,96412,110275,22891,93298,49940,139889,35456,"102790","85482",239429,36664,16896,185869,69520,116349,1,2011
"980","Utah",7,2012,1706044,1303978,402066,15724,386342,20219,1685825,1444478,"3447","18893","4193","94268","124532",53957,179606,"55209","36627",117123,95360,115242,23551,96294,51364,142921,37356,"106123","88412",241347,35448,16570,189329,71566,117763,1,2011
"981","Utah",7,2013,1753374,1342337,411037,16105,394932,20897,1732477,1491451,"3589","18037","4126","98941","127518",54485,184824,"55868","38086",119379,99076,122856,23737,100511,53533,148377,37806,"110968","89734",241026,34608,16432,189986,71374,118612,1,2011
"982","Utah",7,2014,1803933,1381251,422682,16096,406586,20597,1783336,1540827,"3841","17697","4124","104275","129543",58284,190311,"57500","39300",116492,103788,129499,25181,103370,55878,150517,39773,"115640","95814",242509,34318,16074,192117,71569,120548,1,2011
"983","Utah",7,2015,1865934,1428555,437379,16195,421184,20568,1845366,1601026,"3679","16006","4285","110271","132975",60251,198482,"62147","39793",122182,106459,137600,26336,106143,58437,157190,40508,"120319","97963",244340,35033,15962,193345,72438,120907,1,2011
"984","Utah",7,2016,1933131,1480314,452817,16215,436602,20834,1912297,1662132,"3858","14399","4944","119028","135965",56378,205019,"66182","42299",127059,109410,142074,31543,111406,61236,163525,43541,"123706","100560",250165,36130,15970,198065,74660,123405,1,2011
"985","Utah",7,2017,1995267,1528376,466891,16210,450681,21898,1973369,1716688,"3943","13799","5026","125554","139206",57386,211275,"72495","44273",127681,113284,149712,28465,113355,66403,168358,46247,"128047","102179",256681,36107,16377,204197,78153,126044,1,2011
"986","Utah",7,2018,2069738,1579306,490432,15995,474437,20964,2048774,1787762,"4285","13135","4983","133674","142972",58016,215377,"79641","43836",135660,117736,161009,31416,116210,69306,173011,48042,"133283","106170",261012,36135,16567,208310,80691,127619,1,2011
"987","Utah",7,2019,2103035,1624360,478675,15459,463216,20405,2082630,1815408,"4158","12321","4891","139153","146426",58807,214354,"85368","44758",131976,113755,165532,30947,117946,73385,178369,48643,"137667","106952",267222,37297,17022,212903,83464,129439,1,2011
"988","Utah",7,2020,2135748,1609937,525811,15518,510293,20775,2114973,1848701,"4357","11906","4992","148450","146543",59689,214054,"91969","44143",150804,127779,170995,34361,115537,72598,179370,43368,"123570","104216",266272,39372,16949,209951,84933,125018,1,2011
"989","Utah",7,2021,2250031,1686443,563588,15598,547990,20384,2229647,1959314,"4537","12389","4899","155695","155293",62978,226368,"98921","48135",162673,140716,182205,34312,119942,73261,186941,48489,"134137","107423",270333,39338,16959,214036,85208,128828,1,2011
"990","Utah",7,2022,2367996,1759886,608110,15598,592512,21081,2346915,2073328,"4704","13730","5064","166041","160756",65904,235054,"105686","54369",174506,154826,194639,36775,121592,77750,193936,51311,"145448","111237",273587,38785,16380,218422,86355,132067,1,2011
"991","Vermont",1,2001,403836,316443,87393,6658,80735,9647,394189,341108,"3353","1247","1707","28257","48113",11314,48885,"9049","7963",13169,10469,22991,372,13549,15405,43631,9024,"31648","20962",53081,5634,4445,43002,15724,27278,0,2023
"992","Vermont",1,2002,405648,316143,89505,6865,82640,9929,395719,341693,"3544","1081","1748","27980","43483",11146,49116,"9117","(D)",13177,10547,22933,419,13866,16797,46123,9608,"31750","(D)",54026,5954,4411,43661,15635,28026,0,2023
"993","Vermont",1,2003,406047,314746,91301,6509,84792,9630,396417,341838,"3024","1083","1781","29356","40081",11375,48747,"8796","7693",13275,10995,23054,383,14312,16546,48168,9695,"31681","21793",54579,6275,4460,43844,15442,28402,0,2023
"994","Vermont",1,2004,413086,318135,94951,6197,88754,8769,404317,349266,"3261","1030","1779","31438","39585",11537,49451,"8987","7649",13150,11804,24361,426,15157,16593,49174,9862,"31906","22116",55051,6273,4319,44459,15800,28659,0,2023
"995","Vermont",1,2005,417100,319449,97651,6008,91643,8486,408614,353096,"3488","936","1775","32559","39516",11498,49948,"9303","7705",13046,12641,24382,436,15347,16691,49956,10095,"31795","21979",55518,6106,4037,45375,16073,29302,0,2023
"996","Vermont",1,2006,421001,321619,99382,5824,93558,8075,412926,356925,"3412","1125","1809","33505","38880",11822,49693,"9255","7378",13153,13131,24881,324,15684,17010,51206,10325,"32165","22167",56001,6017,3985,45999,16379,29620,0,2023
"997","Vermont",1,2007,425046,321212,103834,6340,97494,8506,416540,360279,"3439","1246","1832","33076","39116",11822,49578,"9259","7376",13540,13776,25902,307,15895,16766,53135,10546,"31507","22161",56261,5966,4009,46286,16679,29607,0,2023
"998","Vermont",1,2008,424280,320118,104162,6469,97693,8828,415452,358648,"3654","1212","1804","31310","37869",11498,49107,"9104","7192",13806,13992,26160,944,16217,16726,54362,10789,"31497","21405",56804,6267,4120,46417,16708,29709,0,2023
"999","Vermont",1,2009,414213,309534,104679,6477,98202,8756,405457,348326,"3531","1073","1839","29039","34501",10864,47210,"8746","6845",14368,13807,25616,1000,15995,16668,55120,10632,"30634","20838",57131,6633,4166,46332,16246,30086,0,2023
"1000","Vermont",1,2010,413335,310258,103077,6633,96444,8882,404453,347031,"3339","1139","1913","27944","33909",10794,46498,"8675","6765",13958,14376,26114,1121,16168,17005,54957,10842,"31335","20179",57422,6811,4317,46294,16043,30251,0,2023
