Data Collection on Fixed Factors and Adoption Drivers,,,,,,,,,,,,,
Fellow: Jaros,,,,,,,,,,,,,
Local Area Unemployment Statistics - LAUS,,,,,,,,,,,,,
,,,,,,,,,,,,,
State/Region/Division:,States,,,,,,,,,,,,
Area: ,Statewide,,,,,,,,,,,,
Measure:,05 Employment,,,,,,,,,,,,
Seasonal:,Seasonally Adjusted,,,,,,,,,,,,
Code:,LAST0XXXXXXXXXXXXXX,,,,,,,,,,,,
Reference Link:,https://www.bls.gov/lau/data.htm,,,,,,,,,,,,
,,,,,,,,,,,,,
State,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
South Carolina,1979,1299505,1301827,1303719,1305179,1306359,1307205,1308130,1309201,1309870,1309445,1307679,1304962
South Carolina,1980,1301691,1298366,1295697,1294415,1294748,1296564,1299055,1301518,1303784,1305801,1307853,1310355
South Carolina,1981,1313231,1316113,1318540,1319774,1319298,1317400,1314616,1311732,1309581,1308837,1309603,1311646
South Carolina,1982,1314609,1317542,1319529,1320545,1321152,1321756,1322647,1323806,1324693,1324707,1323438,1320778
South Carolina,1983,1317340,1314539,1313515,1314923,1318749,1324539,1331681,1339055,1345834,1351774,1356864,1361365
South Carolina,1984,1365809,1370701,1376102,1381441,1386141,1390042,1393255,1396426,1400288,1405515,1412539,1420872
South Carolina,1985,1429012,1435222,1438855,1440495,1441024,1441258,1441866,1443386,1445732,1448335,1450962,1453943
South Carolina,1986,1457809,1462961,1469343,1476555,1484217,1491752,1498460,1503798,1507884,1511096,1513514,1515753
South Carolina,1987,1518683,1522701,1527663,1532957,1538115,1542924,1547402,1551604,1555787,1560188,1565021,1569639
South Carolina,1988,1573338,1576270,1578654,1580642,1582425,1584451,1587045,1590313,1594049,1597972,1601805,1605271
South Carolina,1989,1608146,1610070,1611497,1613034,1614721,1616540,1618731,1621490,1624590,1627983,1631301,1634403
South Carolina,1990,1637453,1640582,1643579,1646359,1649103,1651407,1652765,1653054,1652437,1651126,1649947,1649498
South Carolina,1991,1649559,1650086,1650794,1651436,1652035,1652876,1654043,1655485,1657220,1658963,1660509,1662003
South Carolina,1992,1663777,1665932,1668715,1672027,1675152,1677543,1679133,1680114,1680623,1681058,1681431,1681811
South Carolina,1993,1682634,1683912,1685497,1687269,1689130,1690968,1692576,1693924,1695556,1697794,1700465,1703270
South Carolina,1994,1705843,1708033,1709992,1712123,1715064,1719220,1724713,1731206,1738053,1744734,1751156,1756948
South Carolina,1995,1761624,1765078,1767343,1768701,1769660,1770547,1771415,1771881,1771527,1770164,1767902,1765216
South Carolina,1996,1762950,1761912,1762528,1764709,1768129,1772434,1777340,1782723,1788145,1793254,1798170,1803171
South Carolina,1997,1808386,1813807,1819546,1825369,1830674,1835117,1838675,1841405,1843650,1845836,1848155,1850848
South Carolina,1998,1853865,1856958,1859679,1862200,1864904,1867783,1870732,1873949,1877419,1880601,1882815,1883803
South Carolina,1999,1883821,1883229,1882338,1881107,1879232,1876759,1873920,1871064,1868755,1867829,1868900,1871652
South Carolina,2000,1875452,1879689,1883759,1887177,1890101,1892931,1896050,1899857,1904354,1909092,1913201,1900892
South Carolina,2001,1889230,1877637,1866189,1855756,1846645,1839213,1833314,1829000,1824554,1821177,1818449,1816557
South Carolina,2002,1816536,1817676,1820724,1824852,1829493,1834605,1838851,1841849,1843593,1845210,1847000,1848765
South Carolina,2003,1850859,1853368,1855758,1857326,1858174,1858629,1859799,1861920,1865133,1869171,1873476,1877570
South Carolina,2004,1881214,1884901,1889151,1893684,1898562,1903479,1907760,1911063,1912974,1913502,1913161,1912713
South Carolina,2005,1912116,1911651,1911710,1912662,1914630,1917169,1928507,1938944,1948610,1957549,1966810,1976786
South Carolina,2006,1983577,2000282,2003350,2006111,2008621,2011197,2014887,2020521,2027890,2036321,2044486,2050702
South Carolina,2007,2054256,2055358,2054331,2052068,2049344,2046623,2044033,2041591,2039558,2038034,2037067,2036669
South Carolina,2008,2036538,2036469,2036266,2035465,2033902,2031756,2029084,2025711,2021036,2014303,2005295,1994581
South Carolina,2009,1982802,1971099,1961050,1953222,1946758,1940627,1933806,1925990,1918221,1911937,1908425,1908309
South Carolina,2010,1911476,1916461,1921512,1925849,1929379,1931801,1933319,1934546,1935541,1936475,1937466,1938425
South Carolina,2011,1939327,1940048,1940583,1940930,1941561,1943247,1946344,1950374,1954780,1959049,1962501,1964868
South Carolina,2012,1966479,1967931,1969253,1970570,1972491,1975428,1979532,1984577,1989936,1994587,1997997,2000259
South Carolina,2013,2001739,2003335,2006033,2010251,2015103,2019598,2023192,2025904,2028128,2030602,2033946,2038083
South Carolina,2014,2042696,2047298,2051327,2054384,2056919,2059727,2063124,2067363,2072322,2077379,2081905,2085891
South Carolina,2015,2089533,2092926,2096610,2100758,2104903,2108504,2111492,2114050,2116812,2120519,2125210,2130294
South Carolina,2016,2135021,2138767,2141221,2142635,2143670,2144724,2146068,2147660,2149126,2150405,2151916,2154028
South Carolina,2017,2156883,2160505,2164214,2167636,2170546,2172533,2173205,2172555,2171143,2169807,2169220,2170371
South Carolina,2018,2173905,2179944,2187637,2195173,2201129,2205560,2209256,2213290,2218167,2223960,2230384,2236973
South Carolina,2019,2243037,2248305,2252961,2257601,2262151,2266112,2269131,2271219,2273239,2274933,2275745,2274037
South Carolina,2020,2268881,2260600,2251335,2049869,2118489,2145445,2173869,2198823,2219532,2233386,2241588,2245612
South Carolina,2021,2248346,2251647,2256609,2262412,2268037,2272304,2275589,2278837,2282766,2288004,2294463,2301857
South Carolina,2022,2309494,2316465,2321745,2325316,2327603,2329023,2330069,2331737,2334962,2340270,2347696,2356633
South Carolina,2023,2365929,2375008,2383542,2391270,2397763,2403440,2408646,2413025,2416181,2417945,2418781,2419375
South Carolina,2024,2420352,2422031,2424087,2426252,2428597,2430644,2432238,2433798,2435531,2436946,2437183,2437016
South Carolina,2025,2439667,2443050,2445437,2448573,2453711,2459294,2464262,0,0,0,0,0
South Dakota,1975,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,1976,298921,298798,298885,299531,300442,301455,302342,302959,303375,303627,303805,304039
South Dakota,1977,304440,305024,305697,306392,307046,307615,308169,308776,309422,310018,310493,310833
South Dakota,1978,311118,311410,311709,311980,312211,312396,312504,312604,312848,313361,314098,314818
South Dakota,1979,315265,315381,315228,314921,314635,314480,314548,314824,315188,315523,315761,315874
South Dakota,1980,315837,315645,315365,315118,314979,315014,315177,315346,315431,315367,315228,315205
South Dakota,1981,315376,315690,316087,316401,316457,316231,315750,315131,314524,314046,313717,313545
South Dakota,1982,313556,313695,313824,313916,313990,314004,313964,313891,313781,313638,313470,313239
South Dakota,1983,312982,312847,312959,313380,314039,314803,315568,316202,316619,316837,316914,316964
South Dakota,1984,317121,317423,317798,318127,318377,318503,318460,318312,318189,318250,318611,319234
South Dakota,1985,319899,320395,320625,320594,320403,320252,320317,320698,321330,322014,322571,322899
South Dakota,1986,323026,323081,323188,323437,323828,324328,324881,325393,325793,326043,326105,326069
South Dakota,1987,326037,326043,326133,326317,326554,326773,326912,326975,327060,327231,327517,327843
South Dakota,1988,328126,328362,328549,328711,328903,329166,329481,329806,330098,330368,330639,330909
South Dakota,1989,331172,331381,331558,331737,331932,332169,332480,332853,333220,333569,333886,334218
South Dakota,1990,334645,335184,335760,336297,336785,337181,337485,337745,338020,338324,338740,339290
South Dakota,1991,339904,340566,341204,341755,342215,342650,343117,343643,344236,344836,345382,345835
South Dakota,1992,346225,346600,347076,347692,348340,348911,349363,349698,349938,350170,350412,350698
South Dakota,1993,351097,351610,352238,352986,353806,354613,355309,355882,356430,357029,357698,358461
South Dakota,1994,359266,360010,360635,361164,361740,362495,363488,364670,365912,367093,368162,369027
South Dakota,1995,369629,370062,370408,370740,371151,371674,372301,372938,373506,373976,374342,374644
South Dakota,1996,375008,375525,376218,377031,377873,378657,379322,379851,380205,380375,380474,380643
South Dakota,1997,380938,381349,381892,382514,383069,383493,383831,384125,384422,384728,384999,385236
South Dakota,1998,385447,385639,385803,386017,386374,386858,387403,388007,388657,389321,389898,390290
South Dakota,1999,390516,390639,390735,390865,391083,391461,391967,392540,393135,393700,394269,394849
South Dakota,2000,395393,395869,396239,396458,396525,396473,396425,396545,396911,397561,398392,399215
South Dakota,2001,399854,400221,400335,400254,400112,399993,399956,399930,399884,399861,399896,400072
South Dakota,2002,400418,400860,401320,401820,402369,402946,403458,403862,404154,404299,404392,404504
South Dakota,2003,404724,405120,405613,406013,406182,406193,406213,406369,406732,407275,407872,408396
South Dakota,2004,408744,408886,408940,409030,409197,409413,409615,409766,409862,409943,410046,410199
South Dakota,2005,410424,410714,411079,411528,412072,412640,413146,413534,413763,413878,413970,414136
South Dakota,2006,414442,414881,415413,415980,416577,417193,417867,418591,419304,419972,420528,420877
South Dakota,2007,420992,420945,420787,420604,420473,420435,420509,420704,421010,421311,421548,421733
South Dakota,2008,421853,421927,421973,421966,421890,421789,421689,421588,421453,421240,420932,420556
South Dakota,2009,420177,419884,419817,420014,420294,420455,420333,419909,419334,418803,418478,418436
South Dakota,2010,418672,419009,419280,419475,419665,419836,419971,420084,420148,420235,420393,420638
South Dakota,2011,420955,421289,421569,421707,421740,421830,422124,422635,423278,423904,424347,424536
South Dakota,2012,424522,424436,424330,424262,424355,424654,425121,425670,426193,426543,426700,426732
South Dakota,2013,426701,426736,426969,427442,427935,428235,428282,428169,428067,428153,428520,429103
South Dakota,2014,429807,430497,431046,431379,431622,431974,432464,433071,433732,434341,434780,435050
South Dakota,2015,435204,435277,435380,435586,435854,436105,436350,436624,436979,437488,438109,438712
South Dakota,2016,439216,439579,439760,439760,439648,439490,439346,439236,439137,439056,439086,439307
South Dakota,2017,439687,440199,440777,441404,442048,442609,442992,443144,443092,442936,442795,442860
South Dakota,2018,443244,443969,444871,445660,446127,446295,446275,446245,446352,446687,447210,447815
South Dakota,2019,448392,448918,449410,449955,450553,451197,451873,452545,453268,453912,454373,454418
South Dakota,2020,453941,453018,452018,422939,433438,437656,441950,445660,448677,450706,451938,452639
South Dakota,2021,453250,453922,454720,455554,456389,457146,457874,458675,459616,460743,461952,463136
South Dakota,2022,464219,465165,465895,466376,466617,466649,466545,466459,466514,466810,467407,468294
South Dakota,2023,469308,470348,471334,472194,472845,473359,473786,474150,474525,474882,475217,475550
South Dakota,2024,475924,476400,476983,477691,478548,479432,480259,480952,481442,481719,481679,481597
South Dakota,2025,482184,483003,483803,484551,484793,484839,484117,0,0,0,0,0
Tennessee,1975,0,0,0,0,0,0,0,0,0,0,0,0
Tennessee,1976,1725553,1724573,1724652,1728303,1734261,1741786,1749176,1755629,1761694,1767245,1772704,1778871
Tennessee,1977,1786110,1793633,1799767,1804419,1808538,1812864,1818159,1824239,1829959,1834023,1835690,1835287
Tennessee,1978,1835085,1837411,1843151,1850873,1858097,1863739,1867461,1869745,1871978,1875770,1881587,1888149
Tennessee,1979,1893811,1897847,1900769,1903875,1908345,1913544,1918931,1924548,1930314,1935851,1940513,1943390
Tennessee,1980,1943177,1939397,1932240,1922878,1913616,1907184,1904726,1905844,1909450,1914175,1919630,1926211
Tennessee,1981,1933238,1938938,1942700,1943815,1941495,1936139,1928768,1920327,1911244,1901720,1891512,1881683
Tennessee,1982,1874430,1871374,1872180,1875931,1881298,1886110,1888502,1887808,1884945,1881733,1880049,1880072
Tennessee,1983,1881527,1884578,1889172,1895436,1903251,1912551,1923379,1935079,1946981,1958689,1969514,1979182
Tennessee,1984,1988018,1996152,2003500,2009924,2015722,2021375,2027208,2033220,2038502,2042387,2045791,2049455
Tennessee,1985,2053100,2056292,2058759,2060251,2060831,2060935,2061102,2062800,2066876,2072592,2077989,2081892
Tennessee,1986,2084299,2085688,2087285,2090141,2094147,2098638,2102653,2105367,2107228,2109615,2112950,2117518
Tennessee,1987,2123186,2129815,2136704,2143034,2149073,2155188,2161992,2169445,2176796,2182974,2187589,2190021
Tennessee,1988,2189660,2187039,2183451,2180180,2177628,2176108,2175420,2175238,2176157,2178604,2182757,2188227
Tennessee,1989,2194685,2201146,2206961,2212584,2218523,2224553,2230235,2235480,2239781,2243404,2246883,2251034
Tennessee,1990,2256480,2262808,2268975,2273493,2275577,2275274,2273520,2271030,2268143,2264918,2261711,2258788
Tennessee,1991,2256203,2254469,2253552,2253668,2255288,2258402,2261717,2264280,2265698,2266223,2266915,2268444
Tennessee,1992,2271373,2276297,2283626,2292115,2300205,2307603,2314922,2322237,2329525,2336577,2342134,2346081
Tennessee,1993,2348985,2351739,2355884,2362624,2371531,2381138,2390331,2399010,2407395,2415782,2425388,2437706
Tennessee,1994,2453083,2470013,2486439,2501335,2514548,2526132,2536812,2547291,2558102,2569421,2580111,2587626
Tennessee,1995,2590305,2588510,2583297,2576752,2571472,2569339,2570484,2573986,2578701,2583601,2587810,2590837
Tennessee,1996,2592985,2595110,2598328,2602900,2608740,2615608,2622683,2628545,2631463,2630706,2627761,2625194
Tennessee,1997,2624216,2624743,2625960,2626824,2626485,2625200,2624512,2626079,2630864,2637946,2645108,2651029
Tennessee,1998,2655811,2659958,2664000,2668629,2674083,2679906,2685759,2691700,2697637,2703451,2708701,2712505
Tennessee,1999,2714617,2716022,2717962,2720834,2724334,2727881,2730178,2730493,2729228,2728024,2728715,2731377
Tennessee,2000,2735044,2738299,2740131,2740252,2738668,2735636,2732399,2730794,2731506,2734033,2737433,2741397
Tennessee,2001,2744687,2745606,2743269,2738294,2732411,2726711,2721889,2717485,2713738,2711181,2709732,2709733
Tennessee,2002,2711843,2716463,2723178,2731338,2740437,2750177,2759329,2766750,2771514,2772864,2771359,2767893
Tennessee,2003,2764037,2760647,2757338,2753078,2747476,2741517,2736324,2732976,2733009,2737074,2743947,2750986
Tennessee,2004,2755907,2758481,2759501,2758815,2755849,2750991,2745685,2740138,2733580,2726137,2719237,2714592
Tennessee,2005,2712469,2712216,2714139,2719105,2727054,2736193,2744506,2751820,2758604,2765162,2771970,2779661
Tennessee,2006,2789654,2802303,2816313,2830601,2844419,2857084,2868740,2879558,2889245,2898329,2906550,2912707
Tennessee,2007,2915806,2916031,2914309,2911656,2908848,2906622,2904819,2903194,2901874,2900105,2897885,2896050
Tennessee,2008,2894320,2891974,2888506,2883821,2878877,2874490,2870792,2866930,2861450,2852849,2839440,2820670
Tennessee,2009,2798016,2774519,2753688,2737605,2726247,2719119,2715182,2713471,2713743,2715794,2720397,2728421
Tennessee,2010,2739926,2753626,2767985,2781902,2794441,2804009,2809525,2811214,2810226,2809131,2809982,2813676
Tennessee,2011,2819795,2826811,2832881,2836583,2837642,2837178,2836998,2838038,2840205,2842927,2845295,2846615
Tennessee,2012,2847431,2848301,2848889,2849061,2849612,2851217,2854476,2859093,2863953,2867422,2868599,2867483
Tennessee,2013,2864174,2859940,2856587,2855209,2854524,2853052,2850214,2846684,2843686,2842026,2841909,2842889
Tennessee,2014,2844501,2845821,2845894,2844463,2843037,2843478,2845950,2850581,2856986,2863954,2870068,2875021
Tennessee,2015,2879087,2883222,2888465,2894532,2900641,2905909,2910253,2914272,2919088,2926120,2935594,2946065
Tennessee,2016,2955799,2963588,2969388,2974284,2979358,2985128,2991612,2997536,3001875,3004775,3007482,3011676
Tennessee,2017,3018331,3027509,3038175,3049779,3061581,3072205,3081045,3087732,3091822,3093705,3094526,3095960
Tennessee,2018,3099678,3106759,3116287,3125615,3132665,3137775,3141385,3144686,3149212,3155705,3164192,3174427
Tennessee,2019,3185366,3195680,3204739,3212970,3219861,3224407,3226641,3227612,3229237,3231495,3233186,3231783
Tennessee,2020,3225772,3214810,3200642,2689150,2861788,2919984,2978595,3028859,3074592,3107601,3128513,3138133
Tennessee,2021,3138917,3136552,3136783,3141413,3150556,3161236,3171516,3180976,3190542,3201557,3214131,3228314
Tennessee,2022,3242890,3255382,3262945,3265708,3264834,3260887,3254162,3246185,3238833,3233608,3231630,3232989
Tennessee,2023,3237570,3245279,3254279,3262354,3267966,3271933,3275696,3279227,3281737,3283425,3285261,3287968
Tennessee,2024,3291618,3295679,3299746,3303028,3305111,3305621,3304836,3304336,3305461,3307362,3308324,3308533
Tennessee,2025,3313232,3316975,3323730,3336497,3346674,3351317,3354481,0,0,0,0,0
Texas,1975,0,0,0,0,0,0,0,0,0,0,0,0
Texas,1976,5289253,5285584,5287449,5306954,5334715,5365267,5392146,5411416,5426080,5438502,5451495,5468071
Texas,1977,5490547,5518380,5547722,5575705,5601439,5625351,5649321,5675581,5703718,5731468,5757235,5779527
Texas,1978,5799861,5821102,5845237,5871313,5897285,5921505,5942151,5959514,5977740,6001623,6031895,6065075
Texas,1979,6096072,6121980,6142274,6158595,6174679,6192789,6215882,6244255,6274198,6301367,6323346,6339404
Texas,1980,6349031,6352810,6353952,6356898,6364876,6380584,6403231,6430451,6460626,6491687,6523477,6558312
Texas,1981,6596095,6634402,6670849,6702180,6726564,6745191,6759693,6771480,6781949,6792948,6804070,6815170
Texas,1982,6828245,6843869,6860378,6876929,6891449,6901148,6905906,6908169,6910410,6913700,6918931,6924675
Texas,1983,6930155,6938244,6951418,6971770,7000308,7035986,7076078,7115393,7150194,7180320,7207056,7233085
Texas,1984,7261692,7292712,7323784,7351061,7508217,7561887,7577443,7577219,7571895,7566974,7567619,7575115
Texas,1985,7585583,7594526,7599557,7598551,7593967,7588402,7586012,7587746,7594815,7602163,7606317,7606430
Texas,1986,7603322,7575520,7552417,7534109,7522092,7515241,7510975,7518595,7502524,7522608,7540893,7558881
Texas,1987,7577914,7597068,7616518,7636326,7655110,7672178,7688206,7703270,7717763,7731491,7745521,7758547
Texas,1988,7770115,7782237,7794829,7808080,7822641,7838366,7854240,7869922,7885395,7901059,7917012,7932372
Texas,1989,7946480,7957273,7965966,7974154,7982838,7992652,8003160,8014007,8024531,8034844,8044114,8052287
Texas,1990,8060093,8067954,8074538,8078828,8082034,8084499,8087592,8091729,8096172,8100229,8105146,8111037
Texas,1991,8116691,8123384,8131149,8139867,8149324,8159461,8169816,8180170,8190855,8201439,8212548,8225281
Texas,1992,8240480,8257334,8276133,8295147,8310761,8321484,8327386,8329551,8329666,8330908,8334264,8341056
Texas,1993,8353241,8370795,8393618,8421710,8453424,8485783,8516280,8544771,8572609,8598861,8622606,8644797
Texas,1994,8665440,8684277,8701411,8717856,8735875,8757703,8783667,8811619,8839583,8867702,8895813,8920540
Texas,1995,8939662,8954185,8964852,8972920,8980822,8989743,9000148,9011313,9021861,9031064,9039203,9047462
Texas,1996,9057113,9069123,9084448,9102910,9124375,9148821,9175545,9203454,9229143,9249255,9263503,9274267
Texas,1997,9284221,9295119,9309041,9327041,9346499,9365324,9383707,9401545,9419790,9439142,9459288,9481007
Texas,1998,9504436,9529205,9553266,9575616,9596839,9616693,9634744,9652510,9670559,9688606,9705121,9718192
Texas,1999,9728379,9737410,9746969,9757420,9768125,9779568,9791126,9802639,9815677,9830657,9848484,9868371
Texas,2000,9887489,9903210,9914202,9920599,9924008,9925642,9928931,9938287,9955279,9979898,10007865,10032703
Texas,2001,10049532,10056736,10055519,10048476,10039919,10032926,10028002,10021576,10012200,10001738,9992500,9988060
Texas,2002,9990357,9998255,10009631,10024757,10043735,10065411,10086788,10105749,10120510,10129404,10135263,10141361
Texas,2003,10150356,10163379,10178122,10189815,10194753,10194644,10193783,10195759,10203447,10216542,10232296,10247931
Texas,2004,10261616,10273552,10286548,10302834,10323388,10347486,10373798,10401191,10427787,10452146,10474524,10496335
Texas,2005,10519048,10542784,10567731,10593009,10617539,10639150,10654786,10663617,10668135,10673197,10681255,10692359
Texas,2006,10707429,10726334,10747650,10770752,10796002,10823009,10853499,10886818,10918967,10947279,10970033,10985869
Texas,2007,10994132,10997184,10997274,10997035,10998449,11003316,11012284,11026163,11045855,11068996,11094018,11120114
Texas,2008,11144670,11166311,11185523,11202343,11216508,11228493,11237903,11243482,11242813,11233855,11215515,11189703
Texas,2009,11161113,11135741,11119340,11113626,11114478,11116894,11116226,11111436,11106560,11106452,11115694,11136132
Texas,2010,11165226,11195721,11221654,11241579,11256884,11267931,11276494,11285179,11294261,11305272,11318891,11335114
Texas,2011,11354001,11373661,11391564,11406906,11421804,11440062,11465169,11497490,11535019,11574347,11611070,11642005
Texas,2012,11667533,11690279,11710250,11727111,11744221,11764492,11788040,11812595,11835654,11853714,11865269,11872052
Texas,2013,11876689,11883962,11899153,11924689,11954586,11982134,12005200,12024777,12042963,12063181,12089088,12120824
Texas,2014,12156517,12192976,12225897,12252202,12274681,12297859,12321594,12346405,12371647,12393329,12407028,12412868
Texas,2015,12413821,12412813,12414507,12420862,12429664,12437703,12444249,12449698,12457708,12474063,12499878,12531243
Texas,2016,12562798,12589950,12610661,12625596,12637404,12648392,12659997,12671722,12681206,12687966,12696201,12710451
Texas,2017,12732635,12762728,12796301,12830534,12863746,12893147,12917748,12938258,12956752,12975640,12994965,13017098
Texas,2018,13044129,13077375,13114155,13147247,13171017,13186203,13195670,13203553,13212991,13226519,13244160,13264412
Texas,2019,13285684,13308177,13332175,13359727,13390069,13421095,13450811,13478544,13508923,13540444,13570116,13586609
Texas,2020,13580042,13547699,13195580,11597567,12240514,12458488,12667175,12838098,12981702,13076265,13134468,13167936
Texas,2021,13196156,13230940,13281553,13343142,13410833,13477275,13541338,13604698,13669823,13739947,13812208,13883600
Texas,2022,13951152,14012756,14064777,14107219,14141088,14166713,14185249,14202525,14224727,14255681,14297201,14347254
Texas,2023,14399839,14451638,14499483,14541657,14576530,14607834,14638128,14666671,14693415,14717525,14740333,14764844
Texas,2024,14793618,14826610,14861762,14898296,14936099,14971131,15003532,15033023,15057745,15075166,15076275,15073263
Texas,2025,15103269,15126697,15137561,15171494,15192193,15210593,15213664,0,0,0,0,0
Utah,1975,0,0,0,0,0,0,0,0,0,0,0,0
Utah,1976,487236,486873,487126,489229,492150,495355,498213,500367,502112,503589,504995,506510
Utah,1977,508281,510326,512360,514210,515784,517126,518485,520079,521992,524112,526331,528552
Utah,1978,530862,533298,535927,538748,541714,544802,547841,550800,553836,557151,560710,564156
Utah,1979,567192,569796,572075,574122,576128,578113,580210,582449,584681,586744,588582,590161
Utah,1980,591284,591856,591943,591749,591549,591617,592009,592651,593418,594195,595075,596382
Utah,1981,598186,600254,602392,604368,605936,607174,608196,609142,610209,611519,612851,614071
Utah,1982,615296,616570,617795,618994,620121,620995,621546,621773,621677,621321,620963,620700
Utah,1983,620668,621205,622508,624603,627391,630621,634045,637417,640589,643562,646368,649156
Utah,1984,652095,655224,658449,661563,664465,667068,669363,671438,673452,675611,678092,680869
Utah,1985,683653,686101,688046,689658,691139,692771,694710,697072,699754,702407,704730,706553
Utah,1986,707945,709187,710503,711886,713262,714584,715697,716445,716770,716815,716677,716605
Utah,1987,716736,716953,717257,717634,718021,718372,718798,719382,720216,721244,722437,723613
Utah,1988,724685,725820,727026,728359,729959,731844,733978,736320,738872,741600,744401,747221
Utah,1989,749999,752542,754921,757162,759227,761204,763125,765021,766915,768949,771137,773359
Utah,1990,775551,777681,779656,781517,783408,785239,786996,788669,790151,791383,792621,794097
Utah,1991,795811,797820,800001,802200,804393,806648,808943,811238,813547,815753,817841,819893
Utah,1992,822089,824543,827381,830581,833886,837144,840357,843633,847109,851033,855300,859836
Utah,1993,864734,870010,875697,881782,888105,894517,900796,906855,912815,918725,924539,930287
Utah,1994,935809,940813,945129,948807,952080,955173,958317,961527,964667,967684,970609,973176
Utah,1995,975123,976636,977943,979207,980678,982478,984573,986718,988693,990332,991597,992624
Utah,1996,993759,995208,997070,999379,1002037,1004867,1007705,1010475,1012899,1014818,1016459,1018200
Utah,1997,1020227,1022604,1025400,1028481,1031516,1034278,1036715,1038856,1040887,1042896,1044792,1046687
Utah,1998,1048706,1050881,1053084,1055322,1057675,1060104,1062546,1065065,1067669,1070276,1072666,1074578
Utah,1999,1076020,1077143,1078147,1079130,1080072,1081059,1082124,1083310,1084725,1086438,1088587,1091022
Utah,2000,1093421,1095525,1097155,1098306,1099149,1099824,1100536,1101606,1103163,1105186,1107336,1109192
Utah,2001,1110369,1110762,1110451,1109612,1108598,1107673,1107026,1106386,1105572,1104735,1103983,1103531
Utah,2002,1103501,1103736,1104119,1104761,1105675,1106800,1107852,1108778,1109593,1110102,1110515,1111103
Utah,2003,1112138,1113735,1115673,1117540,1119093,1120517,1122204,1124360,1127091,1130364,1133875,1137256
Utah,2004,1140259,1142955,1145700,1148679,1151948,1155512,1159273,1163080,1166817,1170454,1174159,1178159
Utah,2005,1182622,1187517,1192831,1198534,1204484,1210267,1215571,1220315,1224597,1228741,1233001,1237524
Utah,2006,1242456,1247686,1253010,1258256,1263432,1268568,1273924,1279616,1285479,1291264,1296621,1301149
Utah,2007,1304642,1307285,1309213,1310676,1311943,1313191,1314372,1315496,1316644,1317672,1318488,1319051
Utah,2008,1319141,1318741,1317920,1316691,1315119,1313335,1311283,1308742,1305386,1300968,1295425,1289064
Utah,2009,1282358,1275839,1270166,1265578,1261547,1257605,1253421,1248910,1244435,1240515,1237708,1236205
Utah,2010,1235908,1236263,1236643,1236864,1237048,1237093,1236990,1236963,1237045,1237381,1238009,1238980
Utah,2011,1240263,1241614,1242829,1243780,1244655,1245906,1247987,1250989,1254760,1258975,1263130,1266919
Utah,2012,1270376,1273666,1276752,1279709,1282906,1286562,1290668,1295039,1299439,1303453,1306922,1309891
Utah,2013,1312550,1315426,1319013,1323457,1328185,1332574,1336361,1339557,1342378,1345165,1348219,1351496
Utah,2014,1354872,1358134,1361041,1363446,1365699,1368327,1371375,1374857,1378640,1382430,1385895,1389117
Utah,2015,1392252,1395382,1398739,1402347,1405887,1409012,1411732,1414293,1417085,1420602,1424957,1429825
Utah,2016,1434798,1439594,1444077,1448296,1452435,1456632,1460884,1465068,1469021,1472765,1476621,1480889
Utah,2017,1485579,1490531,1495332,1499829,1503951,1507489,1510433,1512774,1514568,1516080,1517480,1519268
Utah,2018,1521817,1525321,1529405,1533207,1536111,1538160,1539651,1541130,1543053,1545655,1548930,1552637
Utah,2019,1556445,1560269,1564070,1568065,1572190,1576361,1580487,1584516,1588812,1592966,1596451,1598277
Utah,2020,1597963,1595731,1592987,1460961,1510025,1530068,1550316,1567928,1582938,1593689,1601128,1606240
Utah,2021,1610592,1615147,1620444,1626084,1631658,1636679,1641379,1646257,1651677,1657999,1664964,1672169
Utah,2022,1679195,1685625,1691033,1695492,1699196,1702146,1704423,1706577,1709194,1712648,1717121,1722532
Utah,2023,1728338,1734148,1739503,1744020,1747467,1750337,1752979,1755305,1757297,1758877,1760208,1761532
Utah,2024,1763006,1764783,1766817,1769114,1771740,1774311,1776731,1779031,1781051,1782434,1782487,1782218
Utah,2025,1785753,1786491,1788580,1789727,1788068,1786305,1784690,0,0,0,0,0
Vermont,1975,0,0,0,0,0,0,0,0,0,0,0,0
Vermont,1976,197673,197554,197690,198487,199530,200558,201332,201801,202165,202554,203100,203884
Vermont,1977,204932,206152,207384,208573,209758,211019,212424,213935,215444,216822,217964,218844
Vermont,1978,219579,220335,221205,222185,223195,224115,224891,225577,226261,227057,227982,228889
Vermont,1979,229622,230129,230446,230633,230824,231114,231531,232048,232581,233018,233332,233564
Vermont,1980,233673,233631,233489,233342,233262,233328,233571,233985,234583,235335,236199,237173
Vermont,1981,238221,239254,240197,240953,241464,241776,241960,242073,242148,242231,242308,242395
Vermont,1982,242557,242791,243039,243309,243584,243773,243826,243758,243619,243474,243403,243391
Vermont,1983,243411,243541,243877,244477,245291,246246,247266,248217,248981,249554,250016,250536
Vermont,1984,251290,252287,253344,254260,254978,255505,255875,256215,256684,257357,258223,259202
Vermont,1985,260112,260830,261360,261788,262227,262799,263594,264646,265856,267072,268159,268973
Vermont,1986,269535,270005,270525,271154,271860,272615,273387,274101,274708,275214,275649,276140
