"path","ext","size_bytes","mtime","last_commit","last_date","last_author","last_subject"
"job_market_data/sDiD_point_est_SR_CI/Kentucky_sDiD_PE_short_run.png","png",217172,"2025-06-18 15:35:53.280562","eb909a2","2024-09-23","Ben Jaros","Plots for sDID Point Estimate in SR"
"job_market_data/sDiD_point_est_SR_CI/Louisiana_sDiD_PE_short_run.png","png",202579,"2025-06-18 15:35:53.281034","eb909a2","2024-09-23","Ben Jaros","Plots for sDID Point Estimate in SR"
"job_market_data/sDiD_point_est_SR_CI/Maine_sDiD_PE_short_run.png","png",194728,"2025-06-18 15:35:53.281488","eb909a2","2024-09-23","Ben Jaros","Plots for sDID Point Estimate in SR"
"job_market_data/sDiD_point_est_SR_CI/Maryland_sDiD_PE_short_run.png","png",227096,"2025-06-18 15:35:53.282012","eb909a2","2024-09-23","Ben Jaros","Plots for sDID Point Estimate in SR"
"job_market_data/sDiD_point_est_SR_CI/Michigan_sDiD_PE_short_run.png","png",156396,"2025-06-18 15:35:53.282383","eb909a2","2024-09-23","Ben Jaros","Plots for sDID Point Estimate in SR"
"job_market_data/sDiD_point_est_SR_CI/Minnesota_sDiD_PE_short_run.png","png",217208,"2025-06-18 15:35:53.28286","eb909a2","2024-09-23","Ben Jaros","Plots for sDID Point Estimate in SR"
"job_market_data/sDiD_point_est_SR_CI/Missouri_sDiD_PE_short_run.png","png",213653,"2025-06-18 15:35:53.283373","eb909a2","2024-09-23","Ben Jaros","Plots for sDID Point Estimate in SR"
"job_market_data/sDiD_point_est_SR_CI/Nebraska_sDiD_PE_short_run.png","png",177940,"2025-06-18 15:35:53.283806","eb909a2","2024-09-23","Ben Jaros","Plots for sDID Point Estimate in SR"
"job_market_data/sDiD_point_est_SR_CI/New Jersey_sDiD_PE_short_run.png","png",205305,"2025-06-18 15:35:53.284306","eb909a2","2024-09-23","Ben Jaros","Plots for sDID Point Estimate in SR"
"job_market_data/sDiD_point_est_SR_CI/New York_sDiD_PE_short_run.png","png",223828,"2025-06-18 15:35:53.284819","eb909a2","2024-09-23","Ben Jaros","Plots for sDID Point Estimate in SR"
"job_market_data/sDiD_point_est_SR_CI/North Carolina_sDiD_PE_short_run.png","png",217082,"2025-06-18 15:35:53.285312","eb909a2","2024-09-23","Ben Jaros","Plots for sDID Point Estimate in SR"
"job_market_data/sDiD_point_est_SR_CI/North Dakota_sDiD_PE_short_run.png","png",176919,"2025-06-18 15:35:53.285719","eb909a2","2024-09-23","Ben Jaros","Plots for sDID Point Estimate in SR"
"job_market_data/sDiD_point_est_SR_CI/Oregon_sDiD_PE_short_run.png","png",239828,"2025-06-18 15:35:53.286267","eb909a2","2024-09-23","Ben Jaros","Plots for sDID Point Estimate in SR"
"job_market_data/sDiD_point_est_SR_CI/Pennsylvania_sDiD_PE_short_run.png","png",214113,"2025-06-18 15:35:53.286752","eb909a2","2024-09-23","Ben Jaros","Plots for sDID Point Estimate in SR"
"job_market_data/sDiD_point_est_SR_CI/Rhode Island_sDiD_PE_short_run.png","png",220074,"2025-06-18 15:35:53.287241","eb909a2","2024-09-23","Ben Jaros","Plots for sDID Point Estimate in SR"
"job_market_data/sDiD_point_est_SR_CI/South Carolina_sDiD_PE_short_run.png","png",215784,"2025-06-18 15:35:53.28771","eb909a2","2024-09-23","Ben Jaros","Plots for sDID Point Estimate in SR"
"job_market_data/sDiD_point_est_SR_CI/Utah_sDiD_PE_short_run.png","png",206883,"2025-06-18 15:35:53.288194","eb909a2","2024-09-23","Ben Jaros","Plots for sDID Point Estimate in SR"
"job_market_data/sDiD_point_est_SR_CI/Wisconsin_sDiD_PE_short_run.png","png",232227,"2025-06-18 15:35:53.288763","eb909a2","2024-09-23","Ben Jaros","Plots for sDID Point Estimate in SR"
"job_market_data/sDiD_point_estimate_list_CI_long_run.csv","csv",9908,"2025-06-18 15:35:53.288942","2260a01","2024-09-24","Ben Jaros","Create sDiD_point_estimate_list_CI_long_run.csv"
"job_market_data/sDiD_point_estimate_list_NCI_long_run.csv","csv",8839,"2025-06-18 15:35:53.289097","ef24309","2024-09-26","Ben Jaros","Loop Outputs for PEs for Non Corporate Tax Revenue"
"job_market_data/sDiD_point_estimate_list_NCI_short_run.csv","csv",3963,"2025-06-18 15:35:53.289178","ef24309","2024-09-26","Ben Jaros","Loop Outputs for PEs for Non Corporate Tax Revenue"
"job_market_data/sDiD_real_naive_ci_plots/California_sDiD_plot_real_naive_CI.png","png",180386,"2025-06-18 15:35:53.289638","4ab0747","2024-08-18","Ben Jaros","Detrend, Naive CI"
"job_market_data/sDiD_real_naive_ci_plots/Illinois_sDiD_plot_real_naive_CI.png","png",179426,"2025-06-18 15:35:53.290047","4ab0747","2024-08-18","Ben Jaros","Detrend, Naive CI"
"job_market_data/sDiD_real_naive_ci_plots/Michigan_sDiD_plot_real_naive_CI.png","png",194063,"2025-06-18 15:35:53.291226","4ab0747","2024-08-18","Ben Jaros","Detrend, Naive CI"
"job_market_data/sDiD_real_naive_ci_plots/New Jersey_sDiD_plot_real_naive_CI.png","png",205494,"2025-06-18 15:35:53.291705","4ab0747","2024-08-18","Ben Jaros","Detrend, Naive CI"
"job_market_data/sDiD_real_naive_ci_plots/New York_sDiD_plot_real_naive_CI.png","png",181818,"2025-06-18 15:35:53.292114","4ab0747","2024-08-18","Ben Jaros","Detrend, Naive CI"
"job_market_data/sDiD_share_plots/California_sDiD_plot_CI_share.png","png",166697,"2025-06-18 15:35:53.2931","4ab0747","2024-08-18","Ben Jaros","Detrend, Naive CI"
"job_market_data/sDiD_share_plots/California_sDiD_plot.png","png",171237,"2025-06-18 15:35:53.29271","4ab0747","2024-08-18","Ben Jaros","Detrend, Naive CI"
"job_market_data/sDiD_share_plots/Illinois_sDiD_plot_CI_share.png","png",177960,"2025-06-18 15:35:53.293936","4ab0747","2024-08-18","Ben Jaros","Detrend, Naive CI"
"job_market_data/sDiD_share_plots/Illinois_sDiD_plot.png","png",182166,"2025-06-18 15:35:53.293536","4ab0747","2024-08-18","Ben Jaros","Detrend, Naive CI"
"job_market_data/sDiD_share_plots/New Jersey_sDiD_plot_CI_share.png","png",189265,"2025-06-18 15:35:53.294796","4ab0747","2024-08-18","Ben Jaros","Detrend, Naive CI"
"job_market_data/sDiD_share_plots/New Jersey_sDiD_plot.png","png",194106,"2025-06-18 15:35:53.294375","4ab0747","2024-08-18","Ben Jaros","Detrend, Naive CI"
"job_market_data/sDiD_share_plots/New York_sDiD_plot_CI_share.png","png",182002,"2025-06-18 15:35:53.295642","4ab0747","2024-08-18","Ben Jaros","Detrend, Naive CI"
"job_market_data/sDiD_share_plots/New York_sDiD_plot.png","png",187173,"2025-06-18 15:35:53.295229","4ab0747","2024-08-18","Ben Jaros","Detrend, Naive CI"
"job_market_data/sDiD_shareCIT_code_output.docx","docx",31123,"2025-06-18 15:35:53.292262","51e040d","2024-08-21","Ben Jaros","Naive CI per capita & Detrended"
"job_market_data/sDiD_weights_SUMMED_by_state.csv","csv",722,"2025-06-18 15:35:53.295724","af8ef3c","2024-10-01","Ben Jaros","Create sDiD_weights_SUMMED_by_state.csv"
"job_market_data/second_attempt_elas.R","R",173,"2025-06-18 15:35:53.295938","6a0b00e","2024-06-13","Ben Jaros","Save Data for the Elasticity Attempt 1"
"job_market_data/Sev_early_switch.csv","csv",138876,"2025-06-18 15:35:53.166632","8363a7c","2024-07-25","Ben Jaros","Severance Tax- logit Results"
"job_market_data/Severance_2WFE.csv","csv",95633,"2025-06-18 15:35:53.167463","1ecf97a","2024-07-24","Ben Jaros","Data for Severance Tax Result & History"
"job_market_data/Severance_Cap_mutate.csv","csv",160254,"2025-06-18 15:35:53.168043","1106615","2024-07-24","Ben Jaros","Severance Tax Results continued"
"job_market_data/Severance_Population.csv","csv",131701,"2025-06-18 15:35:53.168396","1106615","2024-07-24","Ben Jaros","Severance Tax Results continued"
"job_market_data/Severance2WFE.R","R",12189,"2025-09-09 22:12:43.748798","279eb1b","2025-08-29","Ben Jaros","History and severance tax for Logit/probit"
"job_market_data/Share_CIT_bef_af.csv","csv",4304,"2025-06-18 15:35:53.168536","9115b92","2024-08-14","Ben Jaros","Session from Travel"
"job_market_data/Share_CIT_loop.R","R",5722,"2025-06-18 15:35:53.168635","3a5e3d2","2024-08-16","Ben Jaros","Update Share_CIT_loop.R"
"job_market_data/shift_control_synDiD_indiana.png","png",49894,"2025-06-18 15:35:53.296083","0f0f5cf","2024-07-01","Ben Jaros","Plots and Code- SynDiD- Indiana"
"job_market_data/simple_06_07GroupPlots/0607_event_log_RNCTR.png","png",58898,"2025-06-18 15:35:53.296472","badfc27","2025-03-24","Ben Jaros","Notes from Jonathan on Needs for Approach"
"job_market_data/simple_06_07GroupPlots/0607_event_logRealCitRev.png","png",67069,"2025-06-18 15:35:53.296304","badfc27","2025-03-24","Ben Jaros","Notes from Jonathan on Needs for Approach"
"job_market_data/simple_06_07GroupPlots/0607_event_real_log_nci.png","png",62811,"2025-06-18 15:35:53.296671","badfc27","2025-03-24","Ben Jaros","Notes from Jonathan on Needs for Approach"
"job_market_data/simple_06_07GroupPlots/0607_trend_log_RNCTR.png","png",113683,"2025-06-18 15:35:53.297288","badfc27","2025-03-24","Ben Jaros","Notes from Jonathan on Needs for Approach"
"job_market_data/simple_06_07GroupPlots/0607_trend_logRealCitRev.png","png",138439,"2025-06-18 15:35:53.297011","badfc27","2025-03-24","Ben Jaros","Notes from Jonathan on Needs for Approach"
"job_market_data/simple_06_07GroupPlots/0607_trend_real_log_nci.png","png",142593,"2025-06-18 15:35:53.297624","badfc27","2025-03-24","Ben Jaros","Notes from Jonathan on Needs for Approach"
"job_market_data/Simple_DiD_plots_et_al/corp_event_plot.png","png",60695,"2025-06-18 15:35:53.170861","5c372bd","2025-03-03","Ben Jaros","Simple DiD and TWFE Results"
"job_market_data/Simple_DiD_plots_et_al/corp_tax_plot.png","png",234858,"2025-06-18 15:35:53.17153","5c372bd","2025-03-03","Ben Jaros","Simple DiD and TWFE Results"
"job_market_data/Simple_DiD_plots_et_al/DiD_Regression_Results.csv","csv",365,"2025-06-18 15:35:53.168775","5c372bd","2025-03-03","Ben Jaros","Simple DiD and TWFE Results"
"job_market_data/Simple_DiD_plots_et_al/non_corp_event_plot.png","png",59815,"2025-06-18 15:35:53.171753","5c372bd","2025-03-03","Ben Jaros","Simple DiD and TWFE Results"
"job_market_data/Simple_DiD_plots_et_al/non_corp_tax_plot.png","png",182414,"2025-06-18 15:35:53.172252","5c372bd","2025-03-03","Ben Jaros","Simple DiD and TWFE Results"
"job_market_data/Simple_DiD_plots_et_al/proxy_event_plot.png","png",61525,"2025-06-18 15:35:53.172555","5c372bd","2025-03-03","Ben Jaros","Simple DiD and TWFE Results"
"job_market_data/Simple_DiD_plots_et_al/proxy_income_plot.png","png",231695,"2025-06-18 15:35:53.173202","5c372bd","2025-03-03","Ben Jaros","Simple DiD and TWFE Results"
"job_market_data/Simple_DiD_plots_et_al/Regression_Results.csv","csv",1764,"2025-06-18 15:35:53.170501","5c372bd","2025-03-03","Ben Jaros","Simple DiD and TWFE Results"
"job_market_data/Spaghetti_plot_RCIPC_Illinois_.png","png",82726,"2025-06-18 15:35:53.173478","1e7132c","2024-09-22","Ben Jaros","Tried Shift up at Treatment Year"
"job_market_data/Spaghetti_synDiD_indiana.png","png",113758,"2025-06-18 15:35:53.173803","bf40dcd","2024-07-02","Ben Jaros","Create Spaghetti_synDiD_indiana.png"
"job_market_data/sr_descriptive_log_ci.csv","csv",3076,"2025-06-18 15:35:53.297697","739dcba","2024-10-14","Ben Jaros","Descriptive Log CI"
"job_market_data/sr_descriptive_log_nci.csv","csv",3078,"2025-06-18 15:35:53.297754","3c1d888","2024-12-11","Ben Jaros","Plots/Scripts from Real SDID"
"job_market_data/ssfa_data_jmp.xlsx","xlsx",12564,"2025-06-18 15:35:53.297902","f05f3d9","2024-06-14","Ben Jaros","Prelim Result"
"job_market_data/stacked__nci_DiD.csv","csv",366183,"2025-06-18 15:35:53.299031","b128cce","2024-11-08","Ben Jaros","Real NCI- Stacked DiD"
"job_market_data/stacked_did_naive_ci.png","png",39450,"2025-06-18 15:35:53.299185","6032ca9","2024-11-07","Ben Jaros","Stacked DiD Point Estimate & Plot"
"job_market_data/stacked_did_plot_full_event_time.png","png",30709,"2025-06-18 15:35:53.299309","adc51aa","2024-11-08","Ben Jaros","Create stacked_did_plot_full_event_time.png"
"job_market_data/stacked_DiD_real_nci.png","png",39056,"2025-06-18 15:35:53.298745","b128cce","2024-11-08","Ben Jaros","Real NCI- Stacked DiD"
"job_market_data/stacked_DiD.csv","csv",453762,"2025-06-18 15:35:53.298585","1653b87","2024-11-05","Ben Jaros","Update stacked_DiD.csv"
"job_market_data/stacked_DiD.R","R",7798,"2025-06-18 15:35:53.297987","fa499f0","2025-01-18","Ben Jaros","Check on TWFE Regression"
"job_market_data/state_post_dummy_total_rev._6_15_24.csv","csv",3289,"2025-06-18 15:35:53.299448","edc2abe","2024-06-15","Ben Jaros","Log Total Rev Coefficient Estimate History"
"job_market_data/state_post_dummy_total_rev.csv","csv",3289,"2025-06-18 15:35:53.299501","edc2abe","2024-06-15","Ben Jaros","Log Total Rev Coefficient Estimate History"
"job_market_data/State_Resident_Population.xls","xls",147456,"2025-06-18 15:35:53.174143","1ecf97a","2024-07-24","Ben Jaros","Data for Severance Tax Result & History"
"job_market_data/stateCIT_rates_1976_2023 copy.xlsx","xlsx",23440,"2025-06-18 15:35:53.299381","0900880","2024-05-28","Ben Jaros","Organize Data for JMP Results"
"job_market_data/syn_Illinois_full_control_NT_NYT_NCPC.png","png",64565,"2025-06-18 15:35:53.299671","1e7132c","2024-09-22","Ben Jaros","Tried Shift up at Treatment Year"
"job_market_data/syn_NCI_DF_to_plot/Arizona_synthetic_base76_shift.csv","csv",5643,"2025-06-18 15:35:53.299924","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/syn_NCI_DF_to_plot/California_synthetic_base76_shift.csv","csv",5772,"2025-06-18 15:35:53.299984","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/syn_NCI_DF_to_plot/Colorado_synthetic_base76_shift.csv","csv",5693,"2025-06-18 15:35:53.300043","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/syn_NCI_DF_to_plot/Connecticut_synthetic_base76_shift.csv","csv",5843,"2025-06-18 15:35:53.300106","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/syn_NCI_DF_to_plot/Delaware_synthetic_base76_shift.csv","csv",5703,"2025-06-18 15:35:53.300164","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/syn_NCI_DF_to_plot/Georgia_synthetic_base76_shift.csv","csv",5632,"2025-06-18 15:35:53.300229","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/syn_NCI_DF_to_plot/Illinois_synthetic_base76_shift.csv","csv",5695,"2025-06-18 15:35:53.300318","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/syn_NCI_DF_to_plot/Indiana_synthetic_base76_shift.csv","csv",5652,"2025-06-18 15:35:53.300386","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/syn_NCI_DF_to_plot/Iowa_synthetic_base76_shift.csv","csv",5504,"2025-06-18 15:35:53.300453","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/syn_NCI_DF_to_plot/Kentucky_synthetic_base76_shift.csv","csv",5687,"2025-06-18 15:35:53.300524","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/syn_NCI_DF_to_plot/Louisiana_synthetic_base76_shift.csv","csv",5749,"2025-06-18 15:35:53.300588","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/syn_NCI_DF_to_plot/Maine_synthetic_base76_shift.csv","csv",5555,"2025-06-18 15:35:53.300653","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/syn_NCI_DF_to_plot/Maryland_synthetic_base76_shift.csv","csv",5692,"2025-06-18 15:35:53.300718","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/syn_NCI_DF_to_plot/Michigan_synthetic_base76_shift.csv","csv",5696,"2025-06-18 15:35:53.30079","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/syn_NCI_DF_to_plot/Minnesota_synthetic_base76_shift.csv","csv",5736,"2025-06-18 15:35:53.300861","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/syn_NCI_DF_to_plot/Missouri_synthetic_base76_shift.csv","csv",5700,"2025-06-18 15:35:53.300934","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/syn_NCI_DF_to_plot/Nebraska_synthetic_base76_shift.csv","csv",5648,"2025-06-18 15:35:53.301005","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/syn_NCI_DF_to_plot/New Jersey_synthetic_base76_shift.csv","csv",5798,"2025-06-18 15:35:53.30108","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/syn_NCI_DF_to_plot/New York_synthetic_base76_shift.csv","csv",5697,"2025-06-18 15:35:53.301141","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/syn_NCI_DF_to_plot/North Carolina_synthetic_base76_shift.csv","csv",5974,"2025-06-18 15:35:53.301206","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/syn_NCI_DF_to_plot/North Dakota_synthetic_base76_shift.csv","csv",5881,"2025-06-18 15:35:53.301279","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/syn_NCI_DF_to_plot/Oregon_synthetic_base76_shift.csv","csv",5598,"2025-06-18 15:35:53.301342","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/syn_NCI_DF_to_plot/Pennsylvania_synthetic_base76_shift.csv","csv",5881,"2025-06-18 15:35:53.301412","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/syn_NCI_DF_to_plot/Rhode Island_synthetic_base76_shift.csv","csv",5883,"2025-06-18 15:35:53.301478","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/syn_NCI_DF_to_plot/South Carolina_synthetic_base76_shift.csv","csv",5970,"2025-06-18 15:35:53.301545","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/syn_NCI_DF_to_plot/Utah_synthetic_base76_shift.csv","csv",5505,"2025-06-18 15:35:53.301607","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/syn_NCI_DF_to_plot/Wisconsin_synthetic_base76_shift.csv","csv",5748,"2025-06-18 15:35:53.301674","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/syn_NCIPC_Illinois_base_year1976.png","png",63530,"2025-06-18 15:35:53.299821","684be26","2024-09-22","Ben Jaros","Base year code 1976"
"job_market_data/syn_state_DFs_plot/Arizona_base76_shift.csv","csv",5642,"2025-06-18 15:35:53.301772","42abc1e","2024-10-01","Ben Jaros","Dataframes to Plot for Percentage Change"
"job_market_data/syn_state_DFs_plot/California_base76_shift.csv","csv",5789,"2025-06-18 15:35:53.30183","42abc1e","2024-10-01","Ben Jaros","Dataframes to Plot for Percentage Change"
"job_market_data/syn_state_DFs_plot/Colorado_base76_shift.csv","csv",5691,"2025-06-18 15:35:53.301885","42abc1e","2024-10-01","Ben Jaros","Dataframes to Plot for Percentage Change"
"job_market_data/syn_state_DFs_plot/Connecticut_base76_shift.csv","csv",5826,"2025-06-18 15:35:53.301956","42abc1e","2024-10-01","Ben Jaros","Dataframes to Plot for Percentage Change"
"job_market_data/syn_state_DFs_plot/Delaware_base76_shift.csv","csv",5696,"2025-06-18 15:35:53.302008","42abc1e","2024-10-01","Ben Jaros","Dataframes to Plot for Percentage Change"
"job_market_data/syn_state_DFs_plot/Georgia_base76_shift.csv","csv",5648,"2025-06-18 15:35:53.30206","42abc1e","2024-10-01","Ben Jaros","Dataframes to Plot for Percentage Change"
"job_market_data/syn_state_DFs_plot/Illinois_base76_shift.csv","csv",5687,"2025-06-18 15:35:53.30213","42abc1e","2024-10-01","Ben Jaros","Dataframes to Plot for Percentage Change"
"job_market_data/syn_state_DFs_plot/Indiana_base76_shift.csv","csv",5645,"2025-06-18 15:35:53.30219","42abc1e","2024-10-01","Ben Jaros","Dataframes to Plot for Percentage Change"
"job_market_data/syn_state_DFs_plot/Iowa_base76_shift.csv","csv",5460,"2025-06-18 15:35:53.302247","42abc1e","2024-10-01","Ben Jaros","Dataframes to Plot for Percentage Change"
"job_market_data/syn_state_DFs_plot/Kentucky_base76_shift.csv","csv",5697,"2025-06-18 15:35:53.302327","42abc1e","2024-10-01","Ben Jaros","Dataframes to Plot for Percentage Change"
"job_market_data/syn_state_DFs_plot/Louisiana_base76_shift.csv","csv",5744,"2025-06-18 15:35:53.302382","42abc1e","2024-10-01","Ben Jaros","Dataframes to Plot for Percentage Change"
"job_market_data/syn_state_DFs_plot/Maine_base76_shift.csv","csv",5550,"2025-06-18 15:35:53.302438","42abc1e","2024-10-01","Ben Jaros","Dataframes to Plot for Percentage Change"
"job_market_data/syn_state_DFs_plot/Maryland_base76_shift.csv","csv",5693,"2025-06-18 15:35:53.302488","42abc1e","2024-10-01","Ben Jaros","Dataframes to Plot for Percentage Change"
"job_market_data/syn_state_DFs_plot/Michigan_base76_shift.csv","csv",5646,"2025-06-18 15:35:53.302542","42abc1e","2024-10-01","Ben Jaros","Dataframes to Plot for Percentage Change"
"job_market_data/syn_state_DFs_plot/Minnesota_base76_shift.csv","csv",5739,"2025-06-18 15:35:53.302595","42abc1e","2024-10-01","Ben Jaros","Dataframes to Plot for Percentage Change"
"job_market_data/syn_state_DFs_plot/Missouri_base76_shift.csv","csv",5636,"2025-06-18 15:35:53.302643","42abc1e","2024-10-01","Ben Jaros","Dataframes to Plot for Percentage Change"
"job_market_data/syn_state_DFs_plot/Nebraska_base76_shift.csv","csv",5680,"2025-06-18 15:35:53.302692","42abc1e","2024-10-01","Ben Jaros","Dataframes to Plot for Percentage Change"
"job_market_data/syn_state_DFs_plot/New Jersey_base76_shift.csv","csv",5789,"2025-06-18 15:35:53.302767","42abc1e","2024-10-01","Ben Jaros","Dataframes to Plot for Percentage Change"
"job_market_data/syn_state_DFs_plot/New York_base76_shift.csv","csv",5689,"2025-06-18 15:35:53.302824","42abc1e","2024-10-01","Ben Jaros","Dataframes to Plot for Percentage Change"
"job_market_data/syn_state_DFs_plot/North Carolina_base76_shift.csv","csv",5978,"2025-06-18 15:35:53.302878","42abc1e","2024-10-01","Ben Jaros","Dataframes to Plot for Percentage Change"
"job_market_data/syn_state_DFs_plot/North Dakota_base76_shift.csv","csv",5877,"2025-06-18 15:35:53.302933","42abc1e","2024-10-01","Ben Jaros","Dataframes to Plot for Percentage Change"
"job_market_data/syn_state_DFs_plot/Oregon_base76_shift.csv","csv",5602,"2025-06-18 15:35:53.302994","42abc1e","2024-10-01","Ben Jaros","Dataframes to Plot for Percentage Change"
"job_market_data/syn_state_DFs_plot/Pennsylvania_base76_shift.csv","csv",5879,"2025-06-18 15:35:53.303044","42abc1e","2024-10-01","Ben Jaros","Dataframes to Plot for Percentage Change"
"job_market_data/syn_state_DFs_plot/Rhode Island_base76_shift.csv","csv",5877,"2025-06-18 15:35:53.303108","42abc1e","2024-10-01","Ben Jaros","Dataframes to Plot for Percentage Change"
"job_market_data/syn_state_DFs_plot/South Carolina_base76_shift.csv","csv",5984,"2025-06-18 15:35:53.303157","42abc1e","2024-10-01","Ben Jaros","Dataframes to Plot for Percentage Change"
"job_market_data/syn_state_DFs_plot/Utah_base76_shift.csv","csv",5509,"2025-06-18 15:35:53.303206","42abc1e","2024-10-01","Ben Jaros","Dataframes to Plot for Percentage Change"
"job_market_data/syn_state_DFs_plot/Wisconsin_base76_shift.csv","csv",5736,"2025-06-18 15:35:53.303254","42abc1e","2024-10-01","Ben Jaros","Dataframes to Plot for Percentage Change"
"job_market_data/SynControl_real_ci_cap.png","png",51810,"2025-06-18 15:35:53.174428","9df247f","2024-09-21","Ben Jaros","Synthetic Control Attempt"
"job_market_data/SynDid- Indiana-Main.png","png",54427,"2025-06-18 15:35:53.174848","0f0f5cf","2024-07-01","Ben Jaros","Plots and Code- SynDiD- Indiana"
"job_market_data/SynDiD.R","R",11475,"2025-06-18 15:35:53.174645","fa58624","2024-07-06","Ben Jaros","sDiD plots for 2007 switchers, etc"
"job_market_data/synthetic_Control_attempt.R","R",2661,"2025-06-18 15:35:53.303317","ac49c9b","2024-09-23","Ben Jaros","Changed loop to Synthetic Control Attempt"
"job_market_data/synthetic_NCI_dfs/synthetic_Arizona.csv","csv",3234,"2025-06-18 15:35:53.303417","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/synthetic_NCI_dfs/synthetic_California.csv","csv",3367,"2025-06-18 15:35:53.303476","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/synthetic_NCI_dfs/synthetic_Colorado.csv","csv",3286,"2025-06-18 15:35:53.303527","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/synthetic_NCI_dfs/synthetic_Connecticut.csv","csv",3429,"2025-06-18 15:35:53.303575","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/synthetic_NCI_dfs/synthetic_Delaware.csv","csv",3289,"2025-06-18 15:35:53.303629","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/synthetic_NCI_dfs/synthetic_Georgia.csv","csv",3230,"2025-06-18 15:35:53.303684","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/synthetic_NCI_dfs/synthetic_Illinois.csv","csv",3282,"2025-06-18 15:35:53.303738","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/synthetic_NCI_dfs/synthetic_Indiana.csv","csv",3242,"2025-06-18 15:35:53.30379","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
"job_market_data/synthetic_NCI_dfs/synthetic_Iowa.csv","csv",3093,"2025-06-18 15:35:53.303843","789ab7d","2024-10-02","Ben Jaros","Synthetic Dataframes and Synthetic Dataframes to plot for NCI"
